bfd6c26c-bf68-11e5-be11-22000b9884dc	browser	2015-06-17 06:08:14	pageview	NULL	NULL		171407	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		178.195.133.2	47.392	8.618	Dubendorf	Zurich	Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6c2c3-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:04:37	pageview	NULL	NULL		194491	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6c319-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:04:50	pageview	NULL	NULL		194491	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6c36f-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:51:00	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Teams/1-Mannschaft#TeamFoto	DESKTOP
bfd6c3c7-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:51:12	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Teams/1-Mannschaft#Tor	DESKTOP
bfd6c41d-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:48:05	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6c474-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:50:46	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/News/2015/06/17/FCB-und-Paulo-Sousa-beschliessen-sofortige-einvern	DESKTOP
bfd6c4d1-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:50:42	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/News/2015/06/17/FCB-und-Paulo-Sousa-beschliessen-sofortige-einvern	DESKTOP
bfd6c528-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:51:09	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Teams/1-Mannschaft#Tor	DESKTOP
bfd6c57e-bf68-11e5-be11-22000b9884dc	browser	2015-06-18 10:47:39	pageview	NULL	NULL		196186	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		62.203.60.188	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
